x,y,Initial_Distribution,Climate_Suitability
-117.375,53.04166667,0,37
-117.2916667,53.04166667,0,29
-117.2083333,53.04166667,0,29
-117.125,53.04166667,0,28
-117.0416667,53.04166667,0,28
-116.9583333,53.04166667,0,27
-116.875,53.04166667,0,26
-116.7916667,53.04166667,0,24
-116.7083333,53.04166667,0,19
-116.625,53.04166667,0,18
-116.5416667,53.04166667,0,17
-116.4583333,53.04166667,0,19
-116.375,53.04166667,0,16
-116.2916667,53.04166667,0,15
-116.2083333,53.04166667,0,18
-116.125,53.04166667,0,15
-116.0416667,53.04166667,0,13
-115.9583333,53.04166667,0,14
-115.875,53.04166667,0,12
-115.7916667,53.04166667,0,11
-115.7083333,53.04166667,0,9
-115.625,53.04166667,0,9
-115.5416667,53.04166667,0,8
-115.4583333,53.04166667,0,8
-115.375,53.04166667,0,10
-115.2916667,53.04166667,0,11
-115.2083333,53.04166667,0,8
-115.125,53.04166667,0,10
-115.0416667,53.04166667,0,10
-114.9583333,53.04166667,0,10
-114.875,53.04166667,0,14
-114.7916667,53.04166667,0,11
-114.7083333,53.04166667,0,11
-114.625,53.04166667,0,13
-114.5416667,53.04166667,0,14
-114.4583333,53.04166667,0,13
-114.375,53.04166667,0,13
-114.2916667,53.04166667,0,13
-114.2083333,53.04166667,0,13
-114.125,53.04166667,0,14
-114.0416667,53.04166667,0,11
-113.9583333,53.04166667,0,13
-113.875,53.04166667,0,14
-113.7916667,53.04166667,0,15
-113.7083333,53.04166667,0,15
-113.625,53.04166667,0,15
-113.5416667,53.04166667,0,16
-113.4583333,53.04166667,0,16
-113.375,53.04166667,0,12
-113.2916667,53.04166667,0,13
-113.2083333,53.04166667,0,11
-113.125,53.04166667,0,10
-113.0416667,53.04166667,0,8
-112.9583333,53.04166667,0,10
-112.875,53.04166667,0,12
-112.7916667,53.04166667,0,13
-112.7083333,53.04166667,0,13
-112.625,53.04166667,0,8
-112.5416667,53.04166667,0,7
-112.4583333,53.04166667,0,7
-112.375,53.04166667,0,7
-112.2916667,53.04166667,0,6
-112.2083333,53.04166667,0,7
-112.125,53.04166667,0,8
-112.0416667,53.04166667,0,7
-111.9583333,53.04166667,0,9
-111.875,53.04166667,0,7
-111.7916667,53.04166667,0,6
-111.7083333,53.04166667,0,8
-111.625,53.04166667,0,8
-111.5416667,53.04166667,0,9
-111.4583333,53.04166667,0,8
-111.375,53.04166667,0,7
-111.2916667,53.04166667,0,8
-111.2083333,53.04166667,0,8
-111.125,53.04166667,0,6
-111.0416667,53.04166667,0,6
-110.9583333,53.04166667,0,6
-110.875,53.04166667,0,7
-110.7916667,53.04166667,0,7
-110.7083333,53.04166667,0,8
-110.625,53.04166667,0,9
-110.5416667,53.04166667,0,10
-110.4583333,53.04166667,0,10
-110.375,53.04166667,0,15
-110.2916667,53.04166667,0,11
-110.2083333,53.04166667,0,8
-110.125,53.04166667,0,8
-110.0416667,53.04166667,0,10
-132.375,52.95833333,0,714
-132.2916667,52.95833333,0,674
-132.2083333,52.95833333,0,647
-132.125,52.95833333,0,631
-132.0416667,52.95833333,0,685
-131.9583333,52.95833333,0,678
-131.875,52.95833333,0,696
-131.7916667,52.95833333,0,593
-131.7083333,52.95833333,0,577
-131.625,52.95833333,0,576
-131.5416667,52.95833333,0,602
-129.7083333,52.95833333,0,660
-129.625,52.95833333,0,635
-129.5416667,52.95833333,0,645
-129.4583333,52.95833333,0,780
-129.375,52.95833333,0,551
-129.2916667,52.95833333,0,535
-129.2083333,52.95833333,0,566
-129.125,52.95833333,0,558
-129.0416667,52.95833333,0,551
-128.9583333,52.95833333,0,397
-128.875,52.95833333,0,552
-128.7916667,52.95833333,0,553
-128.7083333,52.95833333,0,380
-128.625,52.95833333,0,497
-128.5416667,52.95833333,0,501
-128.4583333,52.95833333,0,524
-128.375,52.95833333,0,523
-128.2916667,52.95833333,0,558
-128.2083333,52.95833333,0,584
-128.125,52.95833333,0,580
-128.0416667,52.95833333,0,559
-127.9583333,52.95833333,0,467
-127.875,52.95833333,0,459
-127.7916667,52.95833333,0,447
-127.7083333,52.95833333,0,449
-127.625,52.95833333,0,314
-127.5416667,52.95833333,0,436
-127.4583333,52.95833333,0,362
-127.375,52.95833333,0,295
-127.2916667,52.95833333,0,307
-127.2083333,52.95833333,0,345
-127.125,52.95833333,0,444
-127.0416667,52.95833333,0,500
-126.9583333,52.95833333,0,385
-126.875,52.95833333,0,373
-126.7916667,52.95833333,0,412
-126.7083333,52.95833333,0,347
-126.625,52.95833333,0,312
-126.5416667,52.95833333,0,253
-126.4583333,52.95833333,0,209
-126.375,52.95833333,0,139
-126.2916667,52.95833333,0,147
-126.2083333,52.95833333,0,111
-126.125,52.95833333,0,93
-126.0416667,52.95833333,0,86
-125.9583333,52.95833333,0,88
-125.875,52.95833333,0,80
-125.7916667,52.95833333,0,71
-125.7083333,52.95833333,0,69
-125.625,52.95833333,0,67
-125.5416667,52.95833333,0,67
-125.4583333,52.95833333,0,65
-125.375,52.95833333,0,61
-125.2916667,52.95833333,0,60
-125.2083333,52.95833333,0,60
-125.125,52.95833333,0,57
-125.0416667,52.95833333,0,57
-124.9583333,52.95833333,0,53
-124.875,52.95833333,0,52
-124.7916667,52.95833333,0,51
-124.7083333,52.95833333,0,53
-124.625,52.95833333,0,54
-124.5416667,52.95833333,0,52
-124.4583333,52.95833333,0,52
-124.375,52.95833333,0,52
-124.2916667,52.95833333,0,49
-124.2083333,52.95833333,0,47
-124.125,52.95833333,0,45
-124.0416667,52.95833333,0,46
-123.9583333,52.95833333,0,46
-123.875,52.95833333,0,38
-123.7916667,52.95833333,0,39
-123.7083333,52.95833333,0,40
-123.625,52.95833333,0,38
-123.5416667,52.95833333,0,38
-123.4583333,52.95833333,0,35
-123.375,52.95833333,0,36
-123.2916667,52.95833333,0,38
-123.2083333,52.95833333,0,41
-123.125,52.95833333,0,38
-123.0416667,52.95833333,0,35
-122.9583333,52.95833333,0,35
-122.875,52.95833333,0,41
-122.7916667,52.95833333,0,49
-122.7083333,52.95833333,0,68
-122.625,52.95833333,0,75
-122.5416667,52.95833333,0,73
-122.4583333,52.95833333,0,78
-122.375,52.95833333,0,85
-122.2916667,52.95833333,0,88
-122.2083333,52.95833333,0,83
-122.125,52.95833333,0,97
-122.0416667,52.95833333,0,156
-121.9583333,52.95833333,0,141
-121.875,52.95833333,0,144
-121.7916667,52.95833333,0,162
-121.7083333,52.95833333,0,194
-121.625,52.95833333,0,176
-121.5416667,52.95833333,0,174
-121.4583333,52.95833333,0,182
-121.375,52.95833333,0,180
-121.2916667,52.95833333,0,187
-121.2083333,52.95833333,0,224
-121.125,52.95833333,0,213
-121.0416667,52.95833333,0,193
-120.9583333,52.95833333,0,210
-120.875,52.95833333,0,214
-120.7916667,52.95833333,0,210
-120.7083333,52.95833333,0,210
-120.625,52.95833333,0,229
-120.5416667,52.95833333,0,225
-120.4583333,52.95833333,0,216
-120.375,52.95833333,0,226
-120.2916667,52.95833333,0,227
-120.2083333,52.95833333,0,223
-120.125,52.95833333,0,197
-120.0416667,52.95833333,0,209
-119.9583333,52.95833333,0,200
-119.875,52.95833333,0,145
-119.7916667,52.95833333,0,199
-119.7083333,52.95833333,0,200
-119.625,52.95833333,0,158
-119.5416667,52.95833333,0,142
-119.4583333,52.95833333,0,102
-119.375,52.95833333,0,88
-119.2916667,52.95833333,0,109
-119.2083333,52.95833333,0,157
-119.125,52.95833333,0,153
-119.0416667,52.95833333,0,119
-118.9583333,52.95833333,0,110
-118.875,52.95833333,0,118
-118.7916667,52.95833333,0,114
-118.7083333,52.95833333,0,136
-118.625,52.95833333,0,132
-118.5416667,52.95833333,0,115
-118.4583333,52.95833333,0,114
-118.375,52.95833333,0,110
-118.2916667,52.95833333,0,111
-118.2083333,52.95833333,0,126
-118.125,52.95833333,0,49
-118.0416667,52.95833333,0,30
-117.9583333,52.95833333,0,85
-117.875,52.95833333,0,88
-117.7916667,52.95833333,0,82
-117.7083333,52.95833333,0,50
-117.625,52.95833333,0,49
-117.5416667,52.95833333,0,58
-117.4583333,52.95833333,0,77
-117.375,52.95833333,0,40
-117.2916667,52.95833333,0,39
-117.2083333,52.95833333,0,34
-117.125,52.95833333,0,33
-117.0416667,52.95833333,0,29
-116.9583333,52.95833333,0,25
-116.875,52.95833333,0,26
-116.7916667,52.95833333,0,24
-116.7083333,52.95833333,0,21
-116.625,52.95833333,0,19
-116.5416667,52.95833333,0,18
-116.4583333,52.95833333,0,20
-116.375,52.95833333,0,17
-116.2916667,52.95833333,0,16
-116.2083333,52.95833333,0,16
-116.125,52.95833333,0,15
-116.0416667,52.95833333,0,12
-115.9583333,52.95833333,0,11
-115.875,52.95833333,0,10
-115.7916667,52.95833333,0,10
-115.7083333,52.95833333,0,10
-115.625,52.95833333,0,8
-115.5416667,52.95833333,0,8
-115.4583333,52.95833333,0,8
-115.375,52.95833333,0,8
-115.2916667,52.95833333,0,8
-115.2083333,52.95833333,0,10
-115.125,52.95833333,0,10
-115.0416667,52.95833333,0,10
-114.9583333,52.95833333,0,10
-114.875,52.95833333,0,14
-114.7916667,52.95833333,0,10
-114.7083333,52.95833333,0,11
-114.625,52.95833333,0,12
-114.5416667,52.95833333,0,13
-114.4583333,52.95833333,0,14
-114.375,52.95833333,0,14
-114.2916667,52.95833333,0,13
-114.2083333,52.95833333,0,13
-114.125,52.95833333,0,13
-114.0416667,52.95833333,0,15
-113.9583333,52.95833333,0,14
-113.875,52.95833333,0,13
-113.7916667,52.95833333,0,16
-113.7083333,52.95833333,0,17
-113.625,52.95833333,0,16
-113.5416667,52.95833333,0,15
-113.4583333,52.95833333,0,15
-113.375,52.95833333,0,16
-113.2916667,52.95833333,0,12
-113.2083333,52.95833333,0,10
-113.125,52.95833333,0,11
-113.0416667,52.95833333,0,9
-112.9583333,52.95833333,0,11
-112.875,52.95833333,0,11
-112.7916667,52.95833333,0,11
-112.7083333,52.95833333,0,11
-112.625,52.95833333,0,8
-112.5416667,52.95833333,0,7
-112.4583333,52.95833333,0,7
-112.375,52.95833333,0,8
-112.2916667,52.95833333,0,7
-112.2083333,52.95833333,0,9
-112.125,52.95833333,0,8
-112.0416667,52.95833333,0,7
-111.9583333,52.95833333,0,8
-111.875,52.95833333,0,7
-111.7916667,52.95833333,0,6
-111.7083333,52.95833333,0,7
-111.625,52.95833333,0,8
-111.5416667,52.95833333,0,9
-111.4583333,52.95833333,0,9
-111.375,52.95833333,0,8
-111.2916667,52.95833333,0,8
-111.2083333,52.95833333,0,8
-111.125,52.95833333,0,8
-111.0416667,52.95833333,0,6
-110.9583333,52.95833333,0,7
-110.875,52.95833333,0,9
-110.7916667,52.95833333,0,7
-110.7083333,52.95833333,0,8
-110.625,52.95833333,0,15
-110.5416667,52.95833333,0,8
-110.4583333,52.95833333,0,8
-110.375,52.95833333,0,9
-110.2916667,52.95833333,0,8
-110.2083333,52.95833333,0,8
-110.125,52.95833333,0,9
-110.0416667,52.95833333,0,8
-132.2916667,52.875,0,631
-132.2083333,52.875,0,603
-132.125,52.875,0,583
-132.0416667,52.875,0,583
-131.9583333,52.875,0,609
-131.875,52.875,0,617
-131.7916667,52.875,0,686
-131.7083333,52.875,0,570
-131.625,52.875,0,613
-131.5416667,52.875,0,600
-129.375,52.875,0,713
-129.2916667,52.875,0,709
-129.125,52.875,0,589
-129.0416667,52.875,0,556
-128.9583333,52.875,0,550
-128.875,52.875,0,549
-128.7916667,52.875,0,549
-128.7083333,52.875,0,391
-128.625,52.875,0,391
-128.5416667,52.875,0,391
-128.4583333,52.875,0,497
-128.375,52.875,0,501
-128.2916667,52.875,0,529
-128.2083333,52.875,0,536
-128.125,52.875,0,523
-128.0416667,52.875,0,568
-127.9583333,52.875,0,635
-127.875,52.875,0,452
-127.7916667,52.875,0,453
-127.7083333,52.875,0,450
-127.625,52.875,0,356
-127.5416667,52.875,0,309
-127.4583333,52.875,0,444
-127.375,52.875,0,306
-127.2916667,52.875,0,299
-127.2083333,52.875,0,313
-127.125,52.875,0,439
-127.0416667,52.875,0,446
-126.9583333,52.875,0,376
-126.875,52.875,0,348
-126.7916667,52.875,0,610
-126.7083333,52.875,0,547
-126.625,52.875,0,324
-126.5416667,52.875,0,241
-126.4583333,52.875,0,242
-126.375,52.875,0,189
-126.2916667,52.875,0,158
-126.2083333,52.875,0,151
-126.125,52.875,0,111
-126.0416667,52.875,0,104
-125.9583333,52.875,0,98
-125.875,52.875,0,82
-125.7916667,52.875,0,73
-125.7083333,52.875,0,71
-125.625,52.875,0,69
-125.5416667,52.875,0,69
-125.4583333,52.875,0,71
-125.375,52.875,0,75
-125.2916667,52.875,0,72
-125.2083333,52.875,0,67
-125.125,52.875,0,66
-125.0416667,52.875,0,62
-124.9583333,52.875,0,59
-124.875,52.875,0,59
-124.7916667,52.875,0,64
-124.7083333,52.875,0,58
-124.625,52.875,0,57
-124.5416667,52.875,0,60
-124.4583333,52.875,0,55
-124.375,52.875,0,53
-124.2916667,52.875,0,50
-124.2083333,52.875,0,45
-124.125,52.875,0,48
-124.0416667,52.875,0,47
-123.9583333,52.875,0,41
-123.875,52.875,0,39
-123.7916667,52.875,0,43
-123.7083333,52.875,0,43
-123.625,52.875,0,37
-123.5416667,52.875,0,36
-123.4583333,52.875,0,34
-123.375,52.875,0,38
-123.2916667,52.875,0,39
-123.2083333,52.875,0,41
-123.125,52.875,0,37
-123.0416667,52.875,0,36
-122.9583333,52.875,0,37
-122.875,52.875,0,42
-122.7916667,52.875,0,47
-122.7083333,52.875,0,55
-122.625,52.875,0,69
-122.5416667,52.875,0,76
-122.4583333,52.875,0,73
-122.375,52.875,0,77
-122.2916667,52.875,0,75
-122.2083333,52.875,0,93
-122.125,52.875,0,84
-122.0416667,52.875,0,135
-121.9583333,52.875,0,138
-121.875,52.875,0,148
-121.7916667,52.875,0,158
-121.7083333,52.875,0,142
-121.625,52.875,0,181
-121.5416667,52.875,0,174
-121.4583333,52.875,0,180
-121.375,52.875,0,187
-121.2916667,52.875,0,188
-121.2083333,52.875,0,226
-121.125,52.875,0,176
-121.0416667,52.875,0,196
-120.9583333,52.875,0,191
-120.875,52.875,0,192
-120.7916667,52.875,0,203
-120.7083333,52.875,0,202
-120.625,52.875,0,202
-120.5416667,52.875,0,201
-120.4583333,52.875,0,195
-120.375,52.875,0,221
-120.2916667,52.875,0,218
-120.2083333,52.875,0,225
-120.125,52.875,0,196
-120.0416667,52.875,0,211
-119.9583333,52.875,0,217
-119.875,52.875,0,223
-119.7916667,52.875,0,211
-119.7083333,52.875,0,196
-119.625,52.875,0,204
-119.5416667,52.875,0,198
-119.4583333,52.875,0,130
-119.375,52.875,0,89
-119.2916667,52.875,0,81
-119.2083333,52.875,0,122
-119.125,52.875,0,200
-119.0416667,52.875,0,207
-118.9583333,52.875,0,171
-118.875,52.875,0,163
-118.7916667,52.875,0,105
-118.7083333,52.875,0,95
-118.625,52.875,0,101
-118.5416667,52.875,0,89
-118.4583333,52.875,0,55
-118.375,52.875,0,69
-118.2916667,52.875,0,45
-118.2083333,52.875,0,47
-118.125,52.875,0,36
-118.0416667,52.875,0,29
-117.9583333,52.875,0,48
-117.875,52.875,0,77
-117.7916667,52.875,0,78
-117.7083333,52.875,0,80
-117.625,52.875,0,87
-117.5416667,52.875,0,52
-117.4583333,52.875,0,50
-117.375,52.875,0,78
-117.2916667,52.875,0,46
-117.2083333,52.875,0,37
-117.125,52.875,0,32
-117.0416667,52.875,0,30
-116.9583333,52.875,0,26
-116.875,52.875,0,26
-116.7916667,52.875,0,25
-116.7083333,52.875,0,20
-116.625,52.875,0,19
-116.5416667,52.875,0,18
-116.4583333,52.875,0,17
-116.375,52.875,0,17
-116.2916667,52.875,0,20
-116.2083333,52.875,0,17
-116.125,52.875,0,16
-116.0416667,52.875,0,14
-115.9583333,52.875,0,14
-115.875,52.875,0,11
-115.7916667,52.875,0,10
-115.7083333,52.875,0,10
-115.625,52.875,0,9
-115.5416667,52.875,0,9
-115.4583333,52.875,0,9
-115.375,52.875,0,9
-115.2916667,52.875,0,10
-115.2083333,52.875,0,10
-115.125,52.875,0,9
-115.0416667,52.875,0,9
-114.9583333,52.875,0,10
-114.875,52.875,0,10
-114.7916667,52.875,0,9
-114.7083333,52.875,0,11
-114.625,52.875,0,12
-114.5416667,52.875,0,13
-114.4583333,52.875,0,14
-114.375,52.875,0,12
-114.2916667,52.875,0,11
-114.2083333,52.875,0,16
-114.125,52.875,0,12
-114.0416667,52.875,0,12
-113.9583333,52.875,0,9
-113.875,52.875,0,9
-113.7916667,52.875,0,10
-113.7083333,52.875,0,14
-113.625,52.875,0,16
-113.5416667,52.875,0,16
-113.4583333,52.875,0,16
-113.375,52.875,0,15
-113.2916667,52.875,0,14
-113.2083333,52.875,0,10
-113.125,52.875,0,9
-113.0416667,52.875,0,9
-112.9583333,52.875,0,13
-112.875,52.875,0,15
-112.7916667,52.875,0,15
-112.7083333,52.875,0,14
-112.625,52.875,0,9
-112.5416667,52.875,0,8
-112.4583333,52.875,0,7
-112.375,52.875,0,8
-112.2916667,52.875,0,6
-112.2083333,52.875,0,9
-112.125,52.875,0,8
-112.0416667,52.875,0,8
-111.9583333,52.875,0,9
-111.875,52.875,0,9
-111.7916667,52.875,0,7
-111.7083333,52.875,0,7
-111.625,52.875,0,7
-111.5416667,52.875,0,9
-111.4583333,52.875,0,8
-111.375,52.875,0,8
-111.2916667,52.875,0,8
-111.2083333,52.875,0,9
-111.125,52.875,0,13
-111.0416667,52.875,0,8
-110.9583333,52.875,0,7
-110.875,52.875,0,7
-110.7916667,52.875,0,8
-110.7083333,52.875,0,7
-110.625,52.875,0,7
-110.5416667,52.875,0,8
-110.4583333,52.875,0,9
-110.375,52.875,0,10
-110.2916667,52.875,0,8
-110.2083333,52.875,0,9
-110.125,52.875,0,9
-110.0416667,52.875,0,9
-132.2916667,52.79166667,0,505
-132.2083333,52.79166667,0,591
-132.125,52.79166667,0,565
-132.0416667,52.79166667,0,519
-131.9583333,52.79166667,0,566
-131.875,52.79166667,0,614
-131.7916667,52.79166667,0,663
-131.7083333,52.79166667,0,698
-131.625,52.79166667,0,691
-131.5416667,52.79166667,0,619
-131.4583333,52.79166667,0,655
-129.375,52.79166667,0,725
-129.2916667,52.79166667,0,676
-129.2083333,52.79166667,0,649
-129.125,52.79166667,0,620
-129.0416667,52.79166667,0,597
-128.9583333,52.79166667,0,583
-128.875,52.79166667,0,588
-128.7916667,52.79166667,0,580
-128.7083333,52.79166667,0,551
-128.625,52.79166667,0,389
-128.5416667,52.79166667,0,388
-128.4583333,52.79166667,0,388
-128.375,52.79166667,0,549
-128.2916667,52.79166667,0,505
-128.2083333,52.79166667,0,561
-128.125,52.79166667,0,524
-128.0416667,52.79166667,0,539
-127.9583333,52.79166667,0,582
-127.875,52.79166667,0,635
-127.7916667,52.79166667,0,447
-127.7083333,52.79166667,0,381
-127.625,52.79166667,0,329
-127.5416667,52.79166667,0,364
-127.4583333,52.79166667,0,400
-127.375,52.79166667,0,306
-127.2916667,52.79166667,0,326
-127.2083333,52.79166667,0,348
-127.125,52.79166667,0,368
-127.0416667,52.79166667,0,457
-126.9583333,52.79166667,0,403
-126.875,52.79166667,0,513
-126.7916667,52.79166667,0,490
-126.7083333,52.79166667,0,433
-126.625,52.79166667,0,497
-126.5416667,52.79166667,0,291
-126.4583333,52.79166667,0,254
-126.375,52.79166667,0,213
-126.2916667,52.79166667,0,182
-126.2083333,52.79166667,0,157
-126.125,52.79166667,0,113
-126.0416667,52.79166667,0,104
-125.9583333,52.79166667,0,94
-125.875,52.79166667,0,94
-125.7916667,52.79166667,0,97
-125.7083333,52.79166667,0,86
-125.625,52.79166667,0,78
-125.5416667,52.79166667,0,70
-125.4583333,52.79166667,0,77
-125.375,52.79166667,0,105
-125.2916667,52.79166667,0,113
-125.2083333,52.79166667,0,99
-125.125,52.79166667,0,78
-125.0416667,52.79166667,0,74
-124.9583333,52.79166667,0,74
-124.875,52.79166667,0,74
-124.7916667,52.79166667,0,74
-124.7083333,52.79166667,0,73
-124.625,52.79166667,0,71
-124.5416667,52.79166667,0,67
-124.4583333,52.79166667,0,62
-124.375,52.79166667,0,53
-124.2916667,52.79166667,0,53
-124.2083333,52.79166667,0,51
-124.125,52.79166667,0,49
-124.0416667,52.79166667,0,47
-123.9583333,52.79166667,0,44
-123.875,52.79166667,0,42
-123.7916667,52.79166667,0,41
-123.7083333,52.79166667,0,44
-123.625,52.79166667,0,38
-123.5416667,52.79166667,0,35
-123.4583333,52.79166667,0,35
-123.375,52.79166667,0,36
-123.2916667,52.79166667,0,40
-123.2083333,52.79166667,0,39
-123.125,52.79166667,0,35
-123.0416667,52.79166667,0,38
-122.9583333,52.79166667,0,39
-122.875,52.79166667,0,38
-122.7916667,52.79166667,0,40
-122.7083333,52.79166667,0,49
-122.625,52.79166667,0,63
-122.5416667,52.79166667,0,72
-122.4583333,52.79166667,0,72
-122.375,52.79166667,0,81
-122.2916667,52.79166667,0,62
-122.2083333,52.79166667,0,93
-122.125,52.79166667,0,96
-122.0416667,52.79166667,0,88
-121.9583333,52.79166667,0,152
-121.875,52.79166667,0,148
-121.7916667,52.79166667,0,165
-121.7083333,52.79166667,0,136
-121.625,52.79166667,0,137
-121.5416667,52.79166667,0,169
-121.4583333,52.79166667,0,183
-121.375,52.79166667,0,185
-121.2916667,52.79166667,0,206
-121.2083333,52.79166667,0,172
-121.125,52.79166667,0,192
-121.0416667,52.79166667,0,186
-120.9583333,52.79166667,0,206
-120.875,52.79166667,0,194
-120.7916667,52.79166667,0,252
-120.7083333,52.79166667,0,200
-120.625,52.79166667,0,201
-120.5416667,52.79166667,0,216
-120.4583333,52.79166667,0,196
-120.375,52.79166667,0,231
-120.2916667,52.79166667,0,212
-120.2083333,52.79166667,0,210
-120.125,52.79166667,0,222
-120.0416667,52.79166667,0,229
-119.9583333,52.79166667,0,212
-119.875,52.79166667,0,218
-119.7916667,52.79166667,0,237
-119.7083333,52.79166667,0,224
-119.625,52.79166667,0,197
-119.5416667,52.79166667,0,204
-119.4583333,52.79166667,0,206
-119.375,52.79166667,0,140
-119.2916667,52.79166667,0,145
-119.2083333,52.79166667,0,87
-119.125,52.79166667,0,135
-119.0416667,52.79166667,0,156
-118.9583333,52.79166667,0,189
-118.875,52.79166667,0,188
-118.7916667,52.79166667,0,183
-118.7083333,52.79166667,0,140
-118.625,52.79166667,0,100
-118.5416667,52.79166667,0,111
-118.4583333,52.79166667,0,163
-118.375,52.79166667,0,161
-118.2916667,52.79166667,0,125
-118.2083333,52.79166667,0,156
-118.125,52.79166667,0,100
-118.0416667,52.79166667,0,38
-117.9583333,52.79166667,0,41
-117.875,52.79166667,0,105
-117.7916667,52.79166667,0,99
-117.7083333,52.79166667,0,50
-117.625,52.79166667,0,96
-117.5416667,52.79166667,0,91
-117.4583333,52.79166667,0,79
-117.375,52.79166667,0,48
-117.2916667,52.79166667,0,65
-117.2083333,52.79166667,0,63
-117.125,52.79166667,0,56
-117.0416667,52.79166667,0,36
-116.9583333,52.79166667,0,31
-116.875,52.79166667,0,26
-116.7916667,52.79166667,0,25
-116.7083333,52.79166667,0,24
-116.625,52.79166667,0,22
-116.5416667,52.79166667,0,21
-116.4583333,52.79166667,0,18
-116.375,52.79166667,0,17
-116.2916667,52.79166667,0,17
-116.2083333,52.79166667,0,16
-116.125,52.79166667,0,11
-116.0416667,52.79166667,0,12
-115.9583333,52.79166667,0,12
-115.875,52.79166667,0,11
-115.7916667,52.79166667,0,10
-115.7083333,52.79166667,0,10
-115.625,52.79166667,0,9
-115.5416667,52.79166667,0,12
-115.4583333,52.79166667,0,11
-115.375,52.79166667,0,12
-115.2916667,52.79166667,0,11
-115.2083333,52.79166667,0,10
-115.125,52.79166667,0,10
-115.0416667,52.79166667,0,8
-114.9583333,52.79166667,0,8
-114.875,52.79166667,0,8
-114.7916667,52.79166667,0,9
-114.7083333,52.79166667,0,10
-114.625,52.79166667,0,11
-114.5416667,52.79166667,0,11
-114.4583333,52.79166667,0,11
-114.375,52.79166667,0,11
-114.2916667,52.79166667,0,11
-114.2083333,52.79166667,0,11
-114.125,52.79166667,0,11
-114.0416667,52.79166667,0,11
-113.9583333,52.79166667,0,9
-113.875,52.79166667,0,8
-113.7916667,52.79166667,0,9
-113.7083333,52.79166667,0,15
-113.625,52.79166667,0,14
-113.5416667,52.79166667,0,13
-113.4583333,52.79166667,0,14
-113.375,52.79166667,0,14
-113.2916667,52.79166667,0,14
-113.2083333,52.79166667,0,13
-113.125,52.79166667,0,9
-113.0416667,52.79166667,0,13
-112.9583333,52.79166667,0,13
-112.875,52.79166667,0,12
-112.7916667,52.79166667,0,13
-112.7083333,52.79166667,0,13
-112.625,52.79166667,0,10
-112.5416667,52.79166667,0,10
-112.4583333,52.79166667,0,11
-112.375,52.79166667,0,11
-112.2916667,52.79166667,0,9
-112.2083333,52.79166667,0,8
-112.125,52.79166667,0,10
-112.0416667,52.79166667,0,8
-111.9583333,52.79166667,0,8
-111.875,52.79166667,0,8
-111.7916667,52.79166667,0,9
-111.7083333,52.79166667,0,9
-111.625,52.79166667,0,7
-111.5416667,52.79166667,0,8
-111.4583333,52.79166667,0,9
-111.375,52.79166667,0,8
-111.2916667,52.79166667,0,14
-111.2083333,52.79166667,0,8
-111.125,52.79166667,0,7
-111.0416667,52.79166667,0,7
-110.9583333,52.79166667,0,7
-110.875,52.79166667,0,7
-110.7916667,52.79166667,0,7
-110.7083333,52.79166667,0,7
-110.625,52.79166667,0,8
-110.5416667,52.79166667,0,8
-110.4583333,52.79166667,0,8
-110.375,52.79166667,0,8
-110.2916667,52.79166667,0,8
-110.2083333,52.79166667,0,9
-110.125,52.79166667,0,10
-110.0416667,52.79166667,0,10
-132.125,52.70833333,0,461
-132.0416667,52.70833333,0,585
-131.9583333,52.70833333,0,590
-131.875,52.70833333,0,619
-131.7916667,52.70833333,0,620
-131.7083333,52.70833333,0,689
-131.625,52.70833333,0,704
-131.5416667,52.70833333,0,536
-131.4583333,52.70833333,0,552
-129.4583333,52.70833333,0,800
-129.375,52.70833333,0,787
-129.2916667,52.70833333,0,689
-129.2083333,52.70833333,0,676
-129.125,52.70833333,0,654
-129.0416667,52.70833333,0,637
-128.9583333,52.70833333,0,608
-128.875,52.70833333,0,599
-128.7916667,52.70833333,0,593
-128.7083333,52.70833333,0,585
-128.625,52.70833333,0,579
-128.5416667,52.70833333,0,547
-128.4583333,52.70833333,0,396
-128.375,52.70833333,0,393
-128.2916667,52.70833333,0,553
-128.2083333,52.70833333,0,498
-128.125,52.70833333,0,563
-128.0416667,52.70833333,0,527
-127.9583333,52.70833333,0,525
-127.875,52.70833333,0,547
-127.7916667,52.70833333,0,597
-127.7083333,52.70833333,0,406
-127.625,52.70833333,0,431
-127.5416667,52.70833333,0,383
-127.4583333,52.70833333,0,370
-127.375,52.70833333,0,401
-127.2916667,52.70833333,0,373
-127.2083333,52.70833333,0,322
-127.125,52.70833333,0,411
-127.0416667,52.70833333,0,419
-126.9583333,52.70833333,0,387
-126.875,52.70833333,0,505
-126.7916667,52.70833333,0,359
-126.7083333,52.70833333,0,418
-126.625,52.70833333,0,351
-126.5416667,52.70833333,0,321
-126.4583333,52.70833333,0,285
-126.375,52.70833333,0,212
-126.2916667,52.70833333,0,191
-126.2083333,52.70833333,0,169
-126.125,52.70833333,0,146
-126.0416667,52.70833333,0,136
-125.9583333,52.70833333,0,150
-125.875,52.70833333,0,160
-125.7916667,52.70833333,0,158
-125.7083333,52.70833333,0,121
-125.625,52.70833333,0,90
-125.5416667,52.70833333,0,75
-125.4583333,52.70833333,0,71
-125.375,52.70833333,0,89
-125.2916667,52.70833333,0,113
-125.2083333,52.70833333,0,109
-125.125,52.70833333,0,90
